Index,Inspection_Date,Sale_Date,Sale_Price,Location,Classification,Architectural_Style,Year_Built,Bedrooms,Baths,Square_Feet,Count,Price_per_SF
662,2016-05-25,2016-06-29,474000,NEW CASTLE,Single Family,TWO STORY,2007,4,2.5,2244,1,211.22994652406416
663,2016-04-18,2016-05-23,418000,NEW CASTLE,Single Family,TWO STORY,2015,4,2.5,2275,1,183.73626373626374
664,2016-05-11,2016-06-15,460000,NEW CASTLE,Single Family,TWO STORY,2006,4,3,2279,1,201.84291355857832
665,2015-03-19,2015-04-23,443500,NEW CASTLE,Single Family,TWO STORY,2005,3,2.5,2284,1,194.1768826619965
666,2014-08-13,2014-09-17,145000,NEW CASTLE,Single Family,MANUFACTURED HUD,1995,3,2,2291,1,63.29113924050633
667,2014-12-11,2015-01-15,228000,NEW CASTLE,Single Family,MANUFACTURED HUD,1995,3,2,2291,1,99.51986032300306
668,2015-04-09,2015-05-14,275000,NEW CASTLE,Single Family,TRI LEVEL,1993,4,2,2316,1,118.73920552677029
669,2015-02-27,2015-04-03,438000,NEW CASTLE,Single Family,ONE STORY WITH BASEMENT,2007,3,3,2332,1,187.82161234991423
670,2014-11-12,2014-12-17,300000,NEW CASTLE,Single Family,TWO STORY WITH BASEMENT,1989,4,3.5,2356,1,127.33446519524618
671,2015-01-23,2015-02-27,367000,NEW CASTLE,Single Family,TWO STORY WITH BASEMENT,1989,4,3.5,2356,1,155.77249575551784
672,2015-05-26,2015-06-30,420000,NEW CASTLE,Single Family,ONE STORY WITH BASEMENT,1990,3,2.5,2380,1,176.47058823529412
673,2015-11-30,2016-01-04,375000,NEW CASTLE,Single Family,TWO STORY,2008,3,2.25,2392,1,156.77257525083613
674,2015-01-13,2015-02-17,440000,NEW CASTLE,Single Family,ONE STORY,1995,2,2,2408,1,182.72425249169436
675,2015-09-16,2015-10-21,420000,NEW CASTLE,Single Family,BI LEVEL,1999,4,2.5,2416,1,173.841059602649
676,2016-03-11,2016-04-15,405000,NEW CASTLE,Single Family,ONE WITH HALF STORY,1977,5,3,2419,1,167.4245556014882
677,2015-05-25,2015-06-29,279000,NEW CASTLE,Single Family,MODULAR WITH ADDITION,2007,4,4,2454,1,113.6919315403423
678,2014-06-12,2014-07-17,419000,NEW CASTLE,Single Family,TWO STORY,2007,3,2.5,2462,1,170.1868399675061
679,2016-05-02,2016-06-06,479500,NEW CASTLE,Single Family,TWO STORY,2007,3,2.5,2462,1,194.76035743298132
680,2015-10-02,2015-11-06,390000,NEW CASTLE,Single Family,ONE STORY WITH BASEMENT,1979,4,2.75,2464,1,158.2792207792208
681,2015-05-11,2015-06-15,358000,NEW CASTLE,Single Family,BI LEVEL,1996,3,3,2466,1,145.17437145174372
682,2016-03-25,2016-04-29,457000,NEW CASTLE,Single Family,TWO STORY,2007,3,3,2468,1,185.17017828200972
683,2014-09-12,2014-10-17,310000,NEW CASTLE,Single Family,ONE STORY WITH BASEMENT,1993,5,2.75,2480,1,125
684,2015-04-25,2015-05-30,385000,NEW CASTLE,Single Family,TWO STORY,2005,4,3.5,2504,1,153.75399361022363
685,2015-03-25,2015-04-29,325000,NEW CASTLE,Single Family,TWO STORY WITH BASEMENT,1996,4,2.5,2510,1,129.4820717131474
686,2015-11-02,2015-12-07,333500,NEW CASTLE,Single Family,TWO STORY WITH BASEMENT,2002,4,3,2517,1,132.4990067540723
687,2015-08-26,2015-09-30,445000,NEW CASTLE,Single Family,TWO STORY,2005,3,2.5,2558,1,173.96403440187646
688,2015-07-02,2015-08-06,515000,NEW CASTLE,Single Family,TWO STORY WITH BASEMENT,2007,3,3.5,2568,1,200.54517133956386
689,2014-11-12,2014-12-17,445000,NEW CASTLE,Single Family,TWO STORY,2008,4,2.5,2608,1,170.62883435582822
690,2015-01-16,2015-02-20,525000,NEW CASTLE,Single Family,ONE STORY WITH BASEMENT,2007,3,3.5,2644,1,198.5627836611195
691,2015-05-28,2015-07-02,485000,NEW CASTLE,Single Family,ONE STORY WITH BASEMENT,2003,3,2.25,2675,1,181.30841121495328
692,2014-08-26,2014-09-30,420000,NEW CASTLE,Single Family,ONE STORY WITH BASEMENT,2008,3,2.75,2742,1,153.17286652078775
693,2015-11-24,2015-12-29,450000,NEW CASTLE,Single Family,ONE STORY WITH BASEMENT,1999,4,2.75,2752,1,163.5174418604651
694,2016-04-05,2016-05-10,502000,NEW CASTLE,Single Family,ONE STORY WITH BASEMENT,2005,3,2.5,2772,1,181.0966810966811
695,2014-07-16,2014-08-20,525000,NEW CASTLE,Single Family,ONE STORY WITH BASEMENT,2004,4,3.5,2850,1,184.21052631578948
696,2014-06-20,2014-07-25,380000,NEW CASTLE,Single Family,ONE STORY,2003,4,2,2857,1,133.0066503325166
697,2015-04-10,2015-05-15,449000,NEW CASTLE,Single Family,ONE WITH HALF STORY,2003,4,4.25,2894,1,155.1485832757429
698,2015-04-01,2015-05-06,490000,NEW CASTLE,Single Family,TWO STORY,1998,4,3.5,2933,1,167.06443914081146
699,2015-05-14,2015-06-18,438000,NEW CASTLE,Single Family,ONE STORY WITH BASEMENT,1998,3,2.5,2960,1,147.97297297297297
700,2014-08-06,2014-09-10,1050000,NEW CASTLE,Single Family,ONE WITH HALF STORY,1993,4,3,2967,1,353.8928210313448
701,2014-06-06,2014-07-11,520000,NEW CASTLE,Single Family,ONE STORY WITH BASEMENT,2014,3,3.25,2998,1,173.4489659773182
702,2015-09-22,2015-10-27,387000,NEW CASTLE,Single Family,TWO STORY,1996,4,2.5,3016,1,128.315649867374
703,2014-10-06,2014-11-10,340000,NEW CASTLE,Single Family,ONE STORY WITH BASEMENT,2001,3,3,3047,1,111.58516573679029
704,2016-01-14,2016-02-18,430000,NEW CASTLE,Single Family,ONE STORY WITH BASEMENT,2002,5,2.75,3064,1,140.33942558746736
705,2014-08-29,2014-10-03,383000,NEW CASTLE,Single Family,ONE STORY WITH BASEMENT,1990,5,2.7,3108,1,123.23037323037323
706,2015-05-04,2015-06-08,487500,NEW CASTLE,Single Family,TWO STORY,2002,4,3.5,3229,1,150.97553422112108
707,2014-08-06,2014-09-10,525000,NEW CASTLE,Single Family,ONE STORY WITH BASEMENT,2005,4,4,3361,1,156.20351085986314
708,2014-08-15,2014-09-19,356000,NEW CASTLE,Single Family,MODULAR WITH ADDITION,1988,4,3.5,3368,1,105.70071258907363
709,2015-08-07,2015-09-11,510000,NEW CASTLE,Single Family,TWO STORY WITH BASEMENT,2007,5,3.5,3375,1,151.11111111111111
710,2015-04-15,2015-05-20,525000,NEW CASTLE,Single Family,TWO STORY WITH BASEMENT,2007,5,3.5,3375,1,155.55555555555554
711,2015-12-18,2016-01-22,560000,NEW CASTLE,Single Family,ONE STORY WITH BASEMENT,2004,3,3.25,3376,1,165.87677725118485
712,2016-01-18,2016-02-22,473600,NEW CASTLE,Single Family,TWO STORY,2001,4,3.25,3383,1,139.9940880874963
713,2015-11-10,2015-12-15,442000,NEW CASTLE,Single Family,ONE STORY WITH BASEMENT,2007,4,3,3420,1,129.23976608187135
714,2015-03-12,2015-04-16,528000,NEW CASTLE,Single Family,ONE STORY WITH BASEMENT,2006,4,2.5,3490,1,151.2893982808023
715,2015-03-16,2015-04-20,450000,NEW CASTLE,Single Family,TWO STORY WITH BASEMENT,2001,3,3,3498,1,128.64493996569468
716,2016-04-26,2016-05-31,578000,NEW CASTLE,Single Family,TWO STORY WITH BASEMENT,2014,3,2.5,3518,1,164.29789653212052
717,2015-01-20,2015-02-24,505000,NEW CASTLE,Single Family,ONE STORY WITH BASEMENT,2004,3,3.5,3608,1,139.96674057649668
718,2015-07-09,2015-08-13,555000,NEW CASTLE,Single Family,ONE STORY WITH BASEMENT,2004,4,4.5,3636,1,152.64026402640263
719,2015-06-02,2015-07-07,489000,NEW CASTLE,Single Family,ONE STORY WITH BASEMENT,2002,3,3,3750,1,130.4
720,2015-07-17,2015-08-21,489000,NEW CASTLE,Single Family,ONE STORY WITH BASEMENT,2002,3,3,3750,1,130.4
721,2016-01-22,2016-02-26,575000,NEW CASTLE,Single Family,TWO STORY WITH BASEMENT,2005,4,3.5,4037,1,142.43249938072827
722,2015-04-23,2015-05-28,530000,NEW CASTLE,Single Family,ONE STORY WITH BASEMENT,2007,4,3.5,4332,1,122.34533702677747
723,2016-02-05,2016-03-11,680000,NEW CASTLE,Single Family,TWO STORY WITH BASEMENT,2002,4,3.25,4541,1,149.74675181678043
724,2015-07-22,2015-08-26,476000,NEW CASTLE,Single Family,TWO STORY WITH BASEMENT,2001,6,3.25,5018,1,94.85850936628138
725,2015-08-05,2015-09-09,739000,NEW CASTLE,Single Family,TWO STORY WITH BASEMENT,2006,4,3.5,5096,1,145.01569858712716
727,2015-03-20,2015-04-24,67000,PARACHUTE,Single Family,MANUFACTURED HUD,1981,3,2,994,1,67.40442655935614
728,2016-04-01,2016-05-06,36000,PARACHUTE,Single Family,MANUFACTURED HUD,1981,3,2,994,1,36.21730382293762
729,2014-11-06,2014-12-11,65000,PARACHUTE,Single Family,MANUFACTURED HUD,1981,2,2,994,1,65.3923541247485
730,2015-03-06,2015-04-10,147500,PARACHUTE,Single Family,ONE STORY,1989,2,1.75,1058,1,139.41398865784498
731,2015-03-06,2015-04-10,147500,PARACHUTE,Single Family,ONE STORY,1989,2,1.75,1058,1,139.41398865784498
732,2014-07-04,2014-08-08,70000,PARACHUTE,Single Family,ONE STORY,1913,3,1.5,1096,1,63.86861313868613
733,2015-09-11,2015-10-16,117500,PARACHUTE,Single Family,MANUFACTURED HUD,1998,3,1.75,1161,1,101.20585701981051
734,2014-10-16,2014-11-20,110000,PARACHUTE,Single Family,MANUFACTURED HUD,1995,3,2,1188,1,92.5925925925926
735,2014-08-13,2014-09-17,222086,PARACHUTE,Single Family,ONE STORY,1996,3,2,1193,1,186.15758591785414
736,2016-03-28,2016-05-02,161000,PARACHUTE,Single Family,ONE STORY,1996,3,2,1193,1,134.95389773679798
737,2016-04-22,2016-05-27,103500,PARACHUTE,Single Family,MANUFACTURED HUD,1981,3,2,1216,1,85.11513157894737
738,2015-03-13,2015-04-17,154000,PARACHUTE,Single Family,ONE STORY,1992,2,1.75,1217,1,126.54067378800329
739,2014-07-23,2014-08-27,36600,PARACHUTE,Single Family,MANUFACTURED HUD,1981,3,2,1218,1,30.049261083743843
740,2016-04-01,2016-05-06,78900,PARACHUTE,Single Family,MANUFACTURED HUD,1981,3,2,1218,1,64.77832512315271
741,2016-04-22,2016-05-27,99800,PARACHUTE,Single Family,MANUFACTURED HUD,1981,3,2,1230,1,81.13821138211382
742,2016-02-09,2016-03-15,101000,PARACHUTE,Single Family,MANUFACTURED HUD,1991,3,2,1239,1,81.51735270379338
743,2015-06-26,2015-07-31,270000,PARACHUTE,Single Family,ONE STORY,1920,3,1.5,1241,1,217.56647864625302
744,2015-06-09,2015-07-14,80000,PARACHUTE,Single Family,MANUFACTURED HUD,1981,3,2,1250,1,64
745,2014-07-01,2014-08-05,85000,PARACHUTE,Single Family,MANUFACTURED HUD,1993,3,2,1261,1,67.40681998413957
746,2016-04-26,2016-05-31,168500,PARACHUTE,Single Family,ONE STORY,2002,3,2,1276,1,132.05329153605015
747,2015-07-15,2015-08-19,122475,PARACHUTE,Single Family,ONE STORY,1995,2,2,1278,1,95.83333333333333
748,2015-12-21,2016-01-25,175000,PARACHUTE,Single Family,ONE STORY,1995,2,2,1278,1,136.93270735524257
749,2016-05-02,2016-06-06,165000,PARACHUTE,Single Family,ONE STORY,1994,2,1.75,1280,1,128.90625
750,2015-10-14,2015-11-18,72350,PARACHUTE,Single Family,MANUFACTURED HUD,1992,3,2,1280,1,56.5234375
751,2016-03-08,2016-04-12,127000,PARACHUTE,Single Family,MANUFACTURED HUD,1992,3,2,1280,1,99.21875
752,2014-12-24,2015-01-28,97500,PARACHUTE,Single Family,MANUFACTURED HUD,1991,2,1.75,1280,1,76.171875
753,2014-08-08,2014-09-12,140000,PARACHUTE,Single Family,ONE STORY,1990,3,1.75,1286,1,108.8646967340591
754,2016-05-26,2016-06-30,193500,PARACHUTE,Single Family,ONE STORY,1982,3,1.75,1290,1,150
755,2015-11-24,2015-12-29,135000,PARACHUTE,Single Family,MODULAR UBC IRC,2005,3,2,1296,1,104.16666666666667
756,2014-06-06,2014-07-11,220000,PARACHUTE,Single Family,MANUFACTURED HUD,2001,3,2,1296,1,169.7530864197531
757,2016-02-11,2016-03-17,137500,PARACHUTE,Single Family,MANUFACTURED HUD,2008,3,2,1296,1,106.09567901234568
758,2014-11-14,2014-12-19,117000,PARACHUTE,Single Family,MANUFACTURED HUD,2006,3,2,1296,1,90.27777777777777
759,2015-10-21,2015-11-25,125000,PARACHUTE,Single Family,MANUFACTURED HUD,2006,3,2,1296,1,96.45061728395062
760,2015-07-03,2015-08-07,160000,PARACHUTE,Single Family,ONE STORY,1987,2,2,1321,1,121.12036336109009
761,2015-09-08,2015-10-13,167000,PARACHUTE,Single Family,ONE STORY,1997,2,1.7,1332,1,125.37537537537537
762,2014-06-11,2014-07-16,134500,PARACHUTE,Single Family,ONE STORY,1995,2,1.75,1341,1,100.29828486204325
763,2014-06-20,2014-07-25,169000,PARACHUTE,Single Family,ONE STORY,2002,3,2,1348,1,125.37091988130564
764,2016-05-12,2016-06-16,130000,PARACHUTE,Single Family,MANUFACTURED HUD,2001,3,2,1352,1,96.15384615384616
765,2014-06-09,2014-07-14,108000,PARACHUTE,Single Family,MANUFACTURED HUD,2001,3,2,1352,1,79.88165680473372
766,2014-07-25,2014-08-29,117000,PARACHUTE,Single Family,MANUFACTURED HUD,2001,3,1.75,1352,1,86.53846153846153
767,2015-06-09,2015-07-14,127000,PARACHUTE,Single Family,MANUFACTURED HUD,2001,3,1.75,1352,1,93.93491124260355
768,2015-02-05,2015-03-12,125000,PARACHUTE,Single Family,MANUFACTURED HUD,2007,3,2,1352,1,92.45562130177515
769,2016-02-19,2016-03-25,115000,PARACHUTE,Single Family,MANUFACTURED HUD,1994,3,2,1362,1,84.43465491923642
770,2015-09-21,2015-10-26,105000,PARACHUTE,Single Family,MANUFACTURED HUD,1994,3,2,1368,1,76.75438596491227
771,2015-11-10,2015-12-15,158500,PARACHUTE,Single Family,ONE STORY,1987,2,2,1375,1,115.27272727272727
772,2014-12-31,2015-02-04,134300,PARACHUTE,Single Family,ONE STORY,1993,2,1.75,1381,1,97.24837074583635
773,2015-12-10,2016-01-14,139500,PARACHUTE,Single Family,MODULAR UBC IRC,2006,3,2,1392,1,100.21551724137932
774,2016-04-05,2016-05-10,142000,PARACHUTE,Single Family,ONE STORY,1994,2,1.75,1398,1,101.57367668097282
775,2015-11-18,2015-12-23,134500,PARACHUTE,Single Family,ONE STORY,1993,2,1.75,1402,1,95.93437945791726
776,2014-06-13,2014-07-18,110000,PARACHUTE,Single Family,MANUFACTURED HUD,2002,3,2,1404,1,78.34757834757835
777,2015-10-09,2015-11-13,130000,PARACHUTE,Single Family,MANUFACTURED HUD,2003,3,2,1404,1,92.5925925925926
778,2015-01-21,2015-02-25,127000,PARACHUTE,Single Family,ONE STORY,1993,2,1.7,1411,1,90.00708717221829
779,2015-03-13,2015-04-17,170000,PARACHUTE,Single Family,ONE STORY,1993,2,1.7,1411,1,120.48192771084338
780,2015-07-03,2015-08-07,138000,PARACHUTE,Single Family,ONE STORY,1994,2,1.75,1419,1,97.25158562367865
781,2015-05-01,2015-06-05,182000,PARACHUTE,Single Family,ONE STORY,1996,3,2,1439,1,126.47671994440584
782,2014-12-18,2015-01-22,130000,PARACHUTE,Single Family,ONE STORY,1998,2,1.75,1442,1,90.15256588072123
783,2016-05-26,2016-06-30,155000,PARACHUTE,Single Family,MODULAR UBC IRC,2004,4,2,1444,1,107.34072022160665
784,2015-07-29,2015-09-02,137000,PARACHUTE,Single Family,ONE STORY,1999,3,1.75,1446,1,94.74412171507608
785,2015-03-27,2015-05-01,125000,PARACHUTE,Single Family,MANUFACTURED HUD,2007,3,2,1453,1,86.02890571231934
786,2016-03-15,2016-04-19,180000,PARACHUTE,Single Family,MODULAR UBC IRC,2007,3,2,1456,1,123.62637362637362
787,2014-12-24,2015-01-28,170100,PARACHUTE,Single Family,MANUFACTURED HUD,1999,2,1.75,1456,1,116.82692307692308
788,2015-03-13,2015-04-17,113500,PARACHUTE,Single Family,MANUFACTURED HUD,1996,3,1.7,1456,1,77.9532967032967
789,2014-07-25,2014-08-29,199000,PARACHUTE,Single Family,ONE STORY,1999,3,2,1456,1,136.67582417582418
790,2016-05-11,2016-06-15,143500,PARACHUTE,Single Family,MANUFACTURED HUD WITH ADDN,2001,3,2,1456,1,98.5576923076923
791,2014-06-11,2014-07-16,107000,PARACHUTE,Single Family,MANUFACTURED HUD,2003,3,2,1456,1,73.48901098901099
792,2015-08-25,2015-09-29,262000,PARACHUTE,Single Family,ONE STORY WITH BASEMENT,1920,3,2,1460,1,179.45205479452054
793,2014-09-03,2014-10-08,148780,PARACHUTE,Single Family,ONE STORY,1996,3,2,1460,1,101.9041095890411
794,2015-07-16,2015-08-20,169000,PARACHUTE,Single Family,ONE STORY,1996,3,2,1460,1,115.75342465753425
795,2015-09-18,2015-10-23,165000,PARACHUTE,Single Family,ONE STORY,1993,2,1.75,1461,1,112.93634496919918
796,2015-03-24,2015-04-28,138000,PARACHUTE,Single Family,ONE STORY,1998,2,2,1462,1,94.39124487004104
797,2015-07-08,2015-08-12,191000,PARACHUTE,Single Family,ONE STORY,1990,3,2,1467,1,130.19768234492162
798,2016-04-22,2016-05-27,150000,PARACHUTE,Single Family,ONE STORY,1994,2,1.75,1470,1,102.04081632653062
799,2016-05-06,2016-06-10,156900,PARACHUTE,Single Family,ONE STORY,1994,2,1.75,1470,1,106.73469387755102
800,2015-10-02,2015-11-06,185000,PARACHUTE,Single Family,ONE STORY,1990,2,2,1484,1,124.66307277628033
801,2016-01-25,2016-02-29,170000,PARACHUTE,Single Family,ONE STORY,1991,2,2,1484,1,114.55525606469003
802,2015-11-25,2015-12-30,200000,PARACHUTE,Single Family,ONE STORY,2005,3,2,1498,1,133.5113484646195
803,2016-04-14,2016-05-19,175000,PARACHUTE,Single Family,ONE STORY,1992,2,2,1501,1,116.58894070619587
804,2016-04-07,2016-05-12,155900,PARACHUTE,Single Family,ONE STORY,1996,2,1.75,1501,1,103.8640906062625
805,2016-04-29,2016-06-03,152000,PARACHUTE,Single Family,ONE STORY,1996,2,1.75,1503,1,101.13107119095143
806,2015-05-06,2015-06-10,165000,PARACHUTE,Single Family,TWO STORY,2005,3,2.5,1504,1,109.70744680851064
807,2015-08-21,2015-09-25,184900,PARACHUTE,Single Family,ONE STORY,1993,2,2,1504,1,122.93882978723404
808,2015-03-26,2015-04-30,164900,PARACHUTE,Single Family,BI LEVEL,1981,3,2,1508,1,109.35013262599469
809,2015-08-06,2015-09-10,73100,PARACHUTE,Single Family,MANUFACTURED HUD,1994,2,2,1508,1,48.47480106100796
810,2015-11-12,2015-12-17,125000,PARACHUTE,Single Family,MANUFACTURED HUD,1994,2,2,1508,1,82.89124668435014
811,2015-05-27,2015-07-01,140000,PARACHUTE,Single Family,MANUFACTURED HUD,1997,3,1.7,1512,1,92.5925925925926
812,2014-06-25,2014-07-30,130000,PARACHUTE,Single Family,ONE STORY,2002,2,2,1520,1,85.52631578947368
813,2014-08-20,2014-09-24,106700,PARACHUTE,Single Family,MANUFACTURED HUD,1997,3,2,1524,1,70.01312335958005
814,2014-08-29,2014-10-03,177100,PARACHUTE,Single Family,ONE STORY,1995,2,2,1526,1,116.05504587155963
815,2015-11-17,2015-12-22,144000,PARACHUTE,Single Family,ONE STORY,1996,2,2,1532,1,93.99477806788512
816,2016-04-26,2016-05-31,162000,PARACHUTE,Single Family,ONE STORY,1996,2,2,1532,1,105.74412532637076
817,2014-08-27,2014-10-01,155000,PARACHUTE,Single Family,ONE STORY,2002,3,2,1550,1,100
818,2014-06-26,2014-07-31,200000,PARACHUTE,Single Family,ONE STORY,2003,3,2,1556,1,128.53470437017995
819,2015-04-22,2015-05-27,118340,PARACHUTE,Single Family,MANUFACTURED HUD,2001,4,2,1560,1,75.85897435897436
820,2015-10-15,2015-11-19,96400,PARACHUTE,Single Family,MANUFACTURED HUD,2001,4,2,1560,1,61.794871794871796
821,2016-04-26,2016-05-31,145000,PARACHUTE,Single Family,MANUFACTURED HUD,2001,4,2,1560,1,92.94871794871794
822,2016-04-26,2016-05-31,145000,PARACHUTE,Single Family,MANUFACTURED HUD,2002,3,2,1560,1,92.94871794871794
823,2014-12-26,2015-01-30,107500,PARACHUTE,Single Family,MANUFACTURED HUD,2001,3,2,1560,1,68.91025641025641
824,2015-09-08,2015-10-13,130000,PARACHUTE,Single Family,MANUFACTURED HUD,2002,3,2,1560,1,83.33333333333333
825,2014-09-26,2014-10-31,110000,PARACHUTE,Single Family,MANUFACTURED HUD,2003,3,2,1560,1,70.51282051282051
826,2014-09-25,2014-10-30,146500,PARACHUTE,Single Family,ONE STORY,2e3,2,2,1570,1,93.31210191082802
827,2014-11-11,2014-12-16,148700,PARACHUTE,Single Family,ONE STORY,2005,3,2,1591,1,93.463230672533
828,2015-07-15,2015-08-19,174000,PARACHUTE,Single Family,ONE STORY WITH BASEMENT,1982,3,2,1606,1,108.34371108343711
829,2014-06-04,2014-07-09,199549,PARACHUTE,Single Family,ONE STORY,2004,3,2,1608,1,124.0976368159204
830,2014-09-11,2014-10-16,178000,PARACHUTE,Single Family,ONE STORY,2004,3,2,1608,1,110.69651741293532
831,2016-05-06,2016-06-10,205000,PARACHUTE,Single Family,ONE STORY,2004,3,2,1608,1,127.48756218905473
832,2015-12-31,2016-02-04,250000,PARACHUTE,Single Family,MANUFACTURED HUD,2e3,3,2,1620,1,154.320987654321
833,2015-05-06,2015-06-10,96030,PARACHUTE,Single Family,MANUFACTURED HUD,1990,3,2,1620,1,59.27777777777778
834,2016-01-14,2016-02-18,78200,PARACHUTE,Single Family,MANUFACTURED HUD,1990,3,2,1620,1,48.27160493827161
835,2016-05-13,2016-06-17,146000,PARACHUTE,Single Family,MANUFACTURED HUD,1990,3,2,1620,1,90.12345679012346
836,2015-08-28,2015-10-02,140000,PARACHUTE,Single Family,MANUFACTURED HUD,2004,4,2,1620,1,86.41975308641975
837,2014-12-16,2015-01-20,190000,PARACHUTE,Single Family,ONE STORY WITH BASEMENT,2005,3,2,1626,1,116.85116851168512
838,2015-06-26,2015-07-31,207500,PARACHUTE,Single Family,ONE STORY,2005,3,2,1638,1,126.67887667887668
839,2015-02-17,2015-03-24,337500,PARACHUTE,Single Family,MANUFACTURED HUD,1999,3,2,1652,1,204.29782082324456
840,2015-07-24,2015-08-28,165000,PARACHUTE,Single Family,MANUFACTURED HUD,1994,3,2,1656,1,99.6376811594203
841,2014-07-24,2014-08-28,179000,PARACHUTE,Single Family,ONE STORY,1989,2,2,1656,1,108.09178743961353
842,2015-05-01,2015-06-05,155000,PARACHUTE,Single Family,ONE STORY,2002,3,2,1668,1,92.92565947242207
843,2014-12-25,2015-01-29,314000,PARACHUTE,Single Family,ONE STORY WITH BASEMENT,1990,4,2,1676,1,187.3508353221957
844,2015-04-08,2015-05-13,192200,PARACHUTE,Single Family,ONE STORY WITH BASEMENT,2009,3,2,1703,1,112.85965942454492
845,2015-07-03,2015-08-07,265000,PARACHUTE,Single Family,ONE STORY WITH BASEMENT,2009,3,2,1703,1,155.60775102759837
846,2015-04-17,2015-05-22,170000,PARACHUTE,Single Family,TWO STORY,2003,4,2.5,1723,1,98.66511897852583
847,2016-04-11,2016-05-16,170000,PARACHUTE,Single Family,MODULAR UBC IRC,2005,3,2,1728,1,98.37962962962963
848,2015-07-20,2015-08-24,257000,PARACHUTE,Single Family,ONE STORY,1992,3,2,1751,1,146.77327241576242
849,2015-06-23,2015-07-28,147000,PARACHUTE,Single Family,BI LEVEL,1981,3,2.5,1776,1,82.77027027027027
850,2015-09-04,2015-10-09,187000,PARACHUTE,Single Family,MODULAR UBC IRC,2005,3,2,1782,1,104.93827160493827
851,2015-07-10,2015-08-14,121000,PARACHUTE,Single Family,MANUFACTURED HUD,2002,3,2,1782,1,67.90123456790124
852,2016-04-27,2016-06-01,244000,PARACHUTE,Single Family,ONE STORY,2007,4,2,1832,1,133.1877729257642
853,2016-05-06,2016-06-10,255000,PARACHUTE,Single Family,ONE STORY,1999,3,2,1847,1,138.06172171088252
854,2016-02-22,2016-03-28,252500,PARACHUTE,Single Family,ONE STORY,1997,3,2,1853,1,136.2655153804641
855,2015-02-13,2015-03-20,210900,PARACHUTE,Single Family,TWO STORY,2007,4,2.5,1865,1,113.08310991957104
856,2016-05-23,2016-06-27,395000,PARACHUTE,Single Family,ONE STORY,1909,2,2,1868,1,211.4561027837259
857,2015-11-30,2016-01-04,250000,PARACHUTE,Single Family,ONE STORY,1999,3,1.75,1869,1,133.7613697164259
858,2015-06-12,2015-07-17,225000,PARACHUTE,Single Family,TRI LEVEL,2002,4,3.5,1873,1,120.1281366791244
859,2016-03-10,2016-04-14,261000,PARACHUTE,Single Family,TRI LEVEL,2002,4,3.5,1873,1,139.3486385477843
860,2016-03-10,2016-04-14,261000,PARACHUTE,Single Family,TRI LEVEL,2002,4,3.5,1873,1,139.3486385477843
861,2016-01-25,2016-02-29,245000,PARACHUTE,Single Family,ONE STORY,1999,2,2,1889,1,129.6982530439386
862,2016-05-26,2016-06-30,399000,PARACHUTE,Single Family,MANUFACTURED HUD,1999,3,2,1890,1,211.11111111111111
863,2015-04-17,2015-05-22,256000,PARACHUTE,Single Family,ONE STORY,1990,2,1.75,1897,1,134.9499209277807
